policyholder_id,first_name,last_name,date_of_birth,gender,city,province,driving_license_year
PH-86BFF706,Adelmo,Pertini,1992-10-21,M,Torino,TO,2017
PH-EAADF3EA,Ninetta,Versace,1957-07-27,F,Messina,ME,1983
PH-F2366ED0,Calcedonio,Marini,1955-08-16,M,Lecce,LE,1973
PH-D49ED86A,Giacobbe,Muratori,1996-05-03,M,Genova,GE,2017
PH-17747EBE,Eva,Pontecorvo,2000-07-20,F,Brescia,BS,2019
PH-6314E09A,Ubaldo,Coardi,1972-11-17,M,Milano,MI,1991
PH-CC9450D5,Dina,Falier,1988-03-17,F,Bari,BA,2015
PH-7B71EA81,Fabia,Grimani,1968-03-05,F,Sassari,SS,1990
PH-305DE386,Fulvio,Carocci,1974-08-06,M,Bari,BA,1998
PH-0357E66B,Elena,Zola,2002-04-06,F,Lecce,LE,2021
PH-6E1C4072,Arnulfo,Vezzali,2002-05-17,M,Torino,TO,2023
PH-9A28475B,Romolo,Vianello,1974-11-12,M,Firenze,FI,1993
PH-4F371071,Benito,Maderna,1992-02-25,M,Verona,VR,2016
PH-8D64C764,Baldassare,Gregori,1973-10-09,M,Reggio Emilia,RE,1991
PH-A10C9848,Bettina,Fibonacci,1984-05-14,F,Padova,PD,2004
PH-6818ED9A,Viridiana,Spinola,1994-02-01,F,Ravenna,RA,2019
PH-515B3E71,Marco,Novaro,1989-04-17,M,Roma,RM,2007
PH-17E16D1B,Caterina,Gianvecchio,1969-01-20,F,Milano,MI,1996
PH-087B89B5,Bettina,Lucarelli,1964-07-04,F,Roma,RM,1986
PH-F5598619,Bartolomeo,Ferrante,2001-11-05,M,Napoli,NA,2020
PH-99A0D542,Luciano,Speri,1963-09-10,M,Salerno,SA,1990
PH-4BBFB5F6,Maria,Mondaini,1999-01-23,F,Roma,RM,2019
PH-95A2FCF8,Liberto,Corradi,1996-04-15,M,Roma,RM,2017
PH-33D88665,Paulina,Zito,1993-12-08,F,Torino,TO,2016
PH-DF64422B,Mirco,Mercadante,1964-11-21,M,Roma,RM,1992
PH-81B5C2D0,Pomponio,Disdero,1968-01-10,M,Bergamo,BG,1986
PH-6CACD6DB,Adelmo,Mazzi,1967-09-27,M,Firenze,FI,1993
PH-CD901FB1,Gioffre,Gangemi,1997-11-08,M,Torino,TO,2020
PH-F0801951,Raffaello,Lercari,1985-06-27,M,Pescara,PE,2012
PH-D772A963,Michelotto,Chindamo,1984-04-27,M,Milano,MI,2007
PH-180F60E6,Marco,Sokolov,1969-04-22,M,Milano,MI,1987
PH-2555DCC6,Marisa,Rusticucci,2001-11-21,F,Padova,PD,2019
PH-D7D94AFD,Micheletto,Marino,1966-01-15,M,Roma,RM,1987
PH-136CF46E,Sergius,Villadicani,1988-09-11,M,Pescara,PE,2011
PH-3D2F578C,Bianca,Duodo,1982-08-18,F,Verona,VR,2000
PH-96118508,Biagio,Liverotti,1968-06-16,M,Torino,TO,1994
PH-7BD2C0F9,Elladio,Vasari,2001-06-09,M,Roma,RM,2021
PH-FDC3524C,Emma,Iannelli,1978-11-11,F,Palermo,PA,2006
PH-E216768A,Zaira,Borsellino,1961-10-03,F,Milano,MI,1982
PH-4FC7F252,Benvenuto,Antonini,1990-04-18,M,Trieste,TS,2016
PH-DF209049,Tonino,Bajamonti,1970-12-24,M,Genova,GE,1995
PH-7893AFC2,Raffaella,Pirelli,1979-11-28,F,Bergamo,BG,2000
PH-8F8973F9,Giacomo,Barese,1962-11-06,M,Torino,TO,1990
PH-4C1574FC,Giulio,Venturi,1956-10-27,M,Torino,TO,1979
PH-D9A80804,Olga,Serlupi,1960-10-18,F,Bologna,BO,1989
PH-13557946,Sophia,Condoleo,1956-06-01,F,Roma,RM,1979
PH-33815A82,Mirko,Perini,1994-11-16,M,Brescia,BS,2013
PH-B951787C,Fabrizia,Maderna,1988-11-20,F,Milano,MI,2011
PH-D504782C,Chiara,Scarpa,1965-02-24,F,Napoli,NA,1994
PH-9B2EB345,Michela,Tonisto,1985-11-23,F,Torino,TO,2011
PH-6C1F47A4,Carlo,Petrucci,1984-06-14,M,Monza,MB,2012
PH-3BE7E8A0,Letizia,Tebaldi,1965-01-24,F,Palermo,PA,1992
PH-1B71F929,Agostino,Giovine,1972-07-26,M,Milano,MI,1994
PH-F7DF0528,Ezio,Tosi,1970-02-09,M,Messina,ME,1993
PH-5F69C2F0,Claudia,Sabatini,1997-04-02,F,Genova,GE,2018
PH-9E06B133,Ermes,Endrizzi,1989-09-18,M,Roma,RM,2011
PH-948493A7,Ennio,Sordi,1978-02-12,M,Milano,MI,1999
PH-378AFF63,Laura,Bartoli,1978-05-17,F,Torino,TO,1997
PH-EDF6AFED,Fabia,Squarcione,1968-05-26,F,Reggio Emilia,RE,1996
PH-B0205745,Fernanda,Boaga,1964-06-24,F,Monza,MB,1982
PH-B2FBCD93,Gelsomina,Pacomio,1979-03-23,F,Trieste,TS,2002
PH-A9B3DEE6,Gianpaolo,Bataglia,1968-04-17,M,Bari,BA,1990
PH-B4F59378,Susanna,Foconi,1986-01-10,F,Torino,TO,2006
PH-F93522F2,Nadia,Onisto,1964-07-04,F,Padova,PD,1990
PH-17DA5F14,Lina,Seddio,1991-12-10,F,Padova,PD,2009
PH-AAF3F4E3,Rodolfo,Belletini,1996-11-06,M,Torino,TO,2015
PH-D82230FE,Annibale,Moccia,1981-08-23,M,Milano,MI,2002
PH-CB26E62E,Claudio,Tremonti,2000-01-16,M,Bologna,BO,2021
PH-F1310860,Guglielmo,Iannelli,1959-10-17,M,Roma,RM,1979
PH-36986761,Federico,Paolini,1964-04-28,M,Torino,TO,1988
PH-AB4907AE,Nicolò,Ossola,1963-04-21,M,Palermo,PA,1986
PH-DBDEF261,Renata,Bosio,1971-07-13,F,Brescia,BS,1991
PH-5321AAF8,Nadia,Gremese,1988-01-11,F,Torino,TO,2017
PH-34083D0B,Nicola,Garobbio,1958-05-24,M,Firenze,FI,1981
PH-060912AB,Ugo,Pisani,2003-10-24,M,Genova,GE,2022
PH-3B019253,Lara,Murri,1993-12-10,F,Lecce,LE,2021
PH-A2851387,Melania,Sonnino,1989-05-18,F,Lecce,LE,2010
PH-DB94A4A7,Adriano,Tassoni,1956-01-21,M,Verona,VR,1975
PH-7C2B31CE,Elladio,Rosselli,1956-05-20,M,Bari,BA,1974
PH-D86F2788,Ezio,Giammusso,1991-12-05,M,Catania,CT,2012
PH-CF25A9E3,Beppe,Toso,1989-01-19,M,Lecce,LE,2009
PH-B2C48838,Hugo,Franscini,1977-04-13,M,Brescia,BS,1997
PH-908AFBBB,Enzio,Fanucci,1961-05-10,M,Milano,MI,1983
PH-E705B175,Ermenegildo,Orengo,1990-01-26,M,Sassari,SS,2013
PH-88843ECD,Danilo,Giammusso,1969-03-12,M,Milano,MI,1989
PH-937A15AD,Pierluigi,Montalcini,1955-12-17,M,Taranto,TA,1981
PH-9EF1C3AE,Damiano,Sommaruga,2000-06-04,M,Torino,TO,2021
PH-A3CC3327,Sante,Soffici,1968-05-19,M,Napoli,NA,1988
PH-86419D42,Giacobbe,Cusano,1974-12-28,M,Roma,RM,2002
PH-A918F57B,Piergiorgio,Argento,1983-05-02,M,Firenze,FI,2010
PH-A5603CD1,Gioachino,Battaglia,1985-09-28,M,Milano,MI,2007
PH-F15C7436,Caterina,Curiel,1978-10-18,F,Monza,MB,2004
PH-F4C23253,Chiara,Toscani,1985-02-09,F,Verona,VR,2008
PH-9BD91F22,Annibale,Comencini,1989-03-05,M,Roma,RM,2012
PH-17D467E8,Annetta,Dellucci,1968-09-14,F,Roma,RM,1989
PH-E57A69A6,Giuliano,Errigo,1991-04-10,M,Pescara,PE,2014
PH-95D2AB45,Ugo,Pisacane,2002-12-12,M,Perugia,PG,2022
PH-D6F3D5E2,Aldo,Lopresti,1955-10-11,M,Bergamo,BG,1984
PH-A3244D0B,Calcedonio,Gagliano,1960-10-21,M,Milano,MI,1978
PH-BA568FD0,Maria,Serao,1955-09-05,F,Monza,MB,1982
PH-82F4FE55,Maura,Donatoni,1958-01-20,F,Napoli,NA,1980
PH-5673E955,Giancarlo,Polani,1999-01-22,M,Cagliari,CA,2023
PH-B5DC647E,Romana,Cocci,2000-08-23,F,Torino,TO,2018
PH-414420F6,Ramona,Faggiani,1992-03-09,F,Salerno,SA,2011
PH-4EF32A9C,Tullio,Iannucci,1960-08-27,M,Padova,PD,1987
PH-54D5BB70,Fabio,Moschino,1982-10-08,M,Firenze,FI,2000
PH-4DB9DE4B,Rodolfo,Bombieri,1978-12-11,M,Bari,BA,2001
PH-679B39D7,Federica,Papetti,1966-01-10,F,Cagliari,CA,1986
PH-A850ABAF,Lilla,Cherubini,1970-03-06,F,Reggio Emilia,RE,1997
PH-7E24FCBB,Corrado,Antelami,1968-08-13,M,Salerno,SA,1990
PH-2D880D9A,Erika,Tresoldi,1990-03-24,F,Milano,MI,2016
PH-45D9EB25,Toni,Puccini,1965-09-24,M,Brescia,BS,1988
PH-3199FC40,Cristina,Caffarelli,1967-09-22,F,Messina,ME,1985
PH-81BBB1B9,Eleanora,Silvestri,1989-01-02,F,Catania,CT,2014
PH-CA8EC9AB,Rosaria,Barozzi,1974-12-26,F,Milano,MI,1995
PH-4953CE31,Nina,Telesio,1976-01-05,F,Monza,MB,1999
PH-BE0D4900,Danilo,Caboto,1984-01-16,M,Milano,MI,2012
PH-7C190384,Santino,Cesarotti,2000-02-25,M,Milano,MI,2020
PH-34AD14CA,Romina,Vattimo,1965-07-11,F,Milano,MI,1984
PH-1691F3C9,Achille,Ricolfi,1961-07-03,M,Ravenna,RA,1986
PH-E0800496,Natalia,Puglisi,1960-11-16,F,Torino,TO,1980
PH-F49AE34F,Napoleone,Battaglia,1981-07-26,M,Firenze,FI,2009
PH-536CE5FC,Virgilio,Respighi,1992-09-16,M,Catania,CT,2012
PH-C416D01D,Gianmarco,Sonnino,1992-03-27,M,Genova,GE,2012
PH-EE67EECF,Liliana,Nicoletti,2001-02-03,F,Napoli,NA,2022
PH-6E62222E,Renata,Cainero,1976-04-19,F,Napoli,NA,1995
PH-33B0EF44,Pietro,Chigi,1977-12-02,M,Palermo,PA,2001
PH-D1A80F77,Giovanni,Sismondi,1957-06-02,M,Bari,BA,1982
PH-B9B3A11A,Gianpaolo,Brancaccio,1973-02-24,M,Bari,BA,1998
PH-6A3BAECC,Ippazio,Venturi,1955-08-09,M,Genova,GE,1979
PH-A4FFB5AF,Pierangelo,Gucci,1983-05-06,M,Milano,MI,2011
PH-56595224,Elisa,Ajello,1955-04-24,F,Bari,BA,1977
PH-16FFD671,Veronica,Aldobrandi,1958-06-15,F,Milano,MI,1985
PH-1F65E17E,Valerio,Casagrande,1966-03-09,M,Brescia,BS,1992
PH-3A75BC9A,Natalia,Aldobrandi,1982-10-02,F,Verona,VR,2007
PH-EC9DBA9C,Nicola,Florio,1956-07-15,M,Bologna,BO,1981
PH-3DBC9DDF,Tiziana,Mennea,1974-05-23,F,Roma,RM,2000
PH-C9BF3652,Loretta,Orengo,1965-12-03,F,Modena,MO,1993
PH-8FCC12CD,Bianca,Costalonga,1981-11-07,F,Pescara,PE,2005
PH-EA88357C,Luigina,Gritti,1962-02-05,F,Roma,RM,1984
PH-113F2274,Giulio,Valentino,2002-06-26,M,Bologna,BO,2021
PH-1FB2F8B3,Piersanti,Zeffirelli,1997-05-23,M,Palermo,PA,2022
PH-09BD64F7,Mirko,Leonetti,1972-05-24,M,Milano,MI,1997
PH-FB534BC8,Teresa,Petrucelli,1963-03-19,F,Roma,RM,1989
PH-ED8DF7EB,Etta,Ponti,1955-12-19,F,Taranto,TA,1982
PH-6CF427D6,Paola,Volterra,1976-08-13,F,Verona,VR,2000
PH-3B973EAC,Maura,Endrizzi,1992-09-04,F,Bari,BA,2015
PH-5F9CB183,Liana,Zacchia,1987-09-10,F,Verona,VR,2009
PH-80EC47F2,Saverio,Gritti,1979-10-16,M,Pescara,PE,2007
PH-4BDA6C33,Livio,Murialdo,1986-06-28,M,Bergamo,BG,2010
PH-6CABF0BB,Paride,Cicala,1971-05-06,M,Milano,MI,1995
PH-B24A945D,Stefani,Casaleggio,1981-03-13,F,Reggio Emilia,RE,2000
PH-EE52A2FE,Federica,Sabbatini,1968-09-06,F,Perugia,PG,1991
PH-661AAEA3,Valeria,Cutrufo,2000-03-16,F,Bologna,BO,2022
PH-514BFFD1,Ciro,Gabbana,1968-07-05,M,Modena,MO,1992
PH-1D4539FE,Monica,Piccio,1980-05-09,F,Lecce,LE,2006
PH-48D45A3E,Irma,Vigliotti,1962-09-15,F,Napoli,NA,1986
PH-92C9BAB7,Arnaldo,Curiel,1964-04-08,M,Torino,TO,1993
PH-7999E1B3,Lina,Agostini,1959-01-04,F,Verona,VR,1983
PH-2EC55B8F,Carlo,Columbo,1992-05-28,M,Roma,RM,2017
PH-A4BEBCC6,Marta,Rocca,1960-03-05,F,Milano,MI,1981
PH-623368E3,Barbara,Boccherini,2003-10-18,F,Roma,RM,2021
PH-86D803C7,Gelsomina,Gargallo,1983-12-03,F,Roma,RM,2009
PH-8D88655A,Napoleone,Bottaro,1999-04-28,M,Milano,MI,2019
PH-BB5DDE6E,Angelo,Pausini,1986-12-21,M,Modena,MO,2007
PH-737EDD95,Lolita,Tremonti,2001-02-18,F,Torino,TO,2023
PH-72428483,Giovanna,Bettoni,2002-01-15,F,Roma,RM,2022
PH-664A604A,Donna,Tagliafierro,1984-06-27,F,Salerno,SA,2006
PH-2198C4CF,Margherita,Altera,1987-02-05,F,Bari,BA,2005
PH-D26ACD65,Gaspare,Travaglia,1992-05-06,M,Milano,MI,2021
PH-B5094C0E,Giovanna,Ferrari,1983-03-06,F,Catania,CT,2008
PH-06DFAA11,Amanda,Tonisto,1977-09-06,F,Catania,CT,2001
PH-537ABEE6,Nadia,Giannelli,1962-03-13,F,Milano,MI,1987
PH-0C50059E,Fabrizio,Barcaccia,1977-07-27,M,Parma,PR,1997
PH-907C9DFF,Lauretta,Giovine,1970-12-04,F,Torino,TO,1991
PH-B8350134,Sophia,Abatantuono,1996-10-15,F,Catania,CT,2014
PH-D6BE53E8,Ermenegildo,Broggini,1960-01-03,M,Genova,GE,1984
PH-7049FD56,Giada,Piazzi,1974-01-18,F,Roma,RM,1998
PH-978CE13F,Lara,Petralli,1958-11-10,F,Firenze,FI,1987
PH-7393F965,Loredana,Filogamo,1966-03-03,F,Roma,RM,1992
PH-EF919782,Nadia,Anguissola,1968-06-15,F,Lecce,LE,1991
PH-F206B3FC,Vanessa,Bombieri,1969-11-20,F,Napoli,NA,1995
PH-40167B41,Carlo,Vianello,2001-03-04,M,Roma,RM,2023
PH-F2B1EE46,Giorgia,Zacchia,1986-01-01,F,Milano,MI,2005
PH-D6F70B54,Maurilio,Napolitano,1963-06-19,M,Catania,CT,1987
PH-4D85566B,Giada,Gemito,1981-06-18,F,Roma,RM,1999
PH-5EF7C0CA,Rosa,Ferrari,1976-09-23,F,Genova,GE,1996
PH-45E264A4,Rodolfo,Piovani,1987-01-19,M,Catania,CT,2006
PH-15CC54C2,Adelmo,Gulotta,1991-02-16,M,Brescia,BS,2009
PH-E13C0681,Federico,Pisaroni,1977-08-03,M,Padova,PD,1996
PH-03B841F2,Milena,Canetta,2002-07-24,F,Milano,MI,2020
PH-C3CEC81C,Patrizia,Bonolis,1955-03-15,F,Taranto,TA,1976
PH-90C5CA45,Michela,Majewski,1991-06-03,F,Milano,MI,2017
PH-BDBB8FCF,Isa,Caruso,2001-03-14,F,Catania,CT,2021
PH-1495495D,Ubaldo,Gucci,1988-07-16,M,Napoli,NA,2014
PH-3B6861DA,Giorgio,Rubbia,1966-12-11,M,Roma,RM,1992
PH-4A3EE8B1,Nicolò,Zanzi,1976-02-15,M,Lecce,LE,2000
PH-41043BF7,Maura,Gonzaga,1986-03-20,F,Torino,TO,2015
PH-60CE0356,Irma,Sauli,1969-02-13,F,Roma,RM,1987
PH-559597D7,Romeo,Babato,1961-12-21,M,Milano,MI,1986
PH-B7D1F43D,Santino,Carullo,1974-11-21,M,Brescia,BS,2003
PH-A39D1CD3,Gabriella,Boito,2001-01-11,F,Padova,PD,2020
PH-737046A8,Liliana,Galuppi,2003-09-28,F,Verona,VR,2023
PH-8E412C60,Gianmarco,Mennea,1971-04-01,M,Napoli,NA,1996
PH-8BB7E090,Lucia,Nitti,1986-10-09,F,Parma,PR,2011
PH-982B18C0,Nadia,Valentino,1998-12-03,F,Roma,RM,2023
PH-14EBEA51,Adriana,Iannelli,1979-01-15,F,Firenze,FI,2002
PH-BBBE5E7D,Gionata,Luna,1957-11-23,M,Bologna,BO,1985
PH-1AFCE84E,Carmelo,Piane,1956-06-23,M,Padova,PD,1984
PH-29AC6247,Massimo,Borroni,1989-07-12,M,Milano,MI,2018
PH-EBCE027B,Ferdinando,Simeoni,1983-05-24,M,Modena,MO,2004
PH-B5A8C12C,Luca,Nitto,1968-12-28,M,Bergamo,BG,1997
PH-7BF964F8,Evangelista,Jacuzzi,1981-03-28,F,Taranto,TA,2002
PH-32BA8261,Elena,Favata,1958-07-04,F,Palermo,PA,1980
PH-A0A0D117,Mercedes,Filippelli,1977-02-12,F,Padova,PD,1999
PH-DE745D52,Fiamma,Goldstein,2000-11-09,F,Milano,MI,2023
PH-76E068F7,Giustino,Foconi,1978-09-25,M,Milano,MI,2006
PH-179D6537,Gianmarco,Fioravanti,1957-01-06,M,Roma,RM,1980
PH-4462B78B,Flora,Nosiglia,1999-05-11,F,Milano,MI,2020
PH-DEA56AB2,Ermanno,Canetta,1958-04-07,M,Bologna,BO,1977
PH-E54E9B39,Dante,Bossi,1965-01-08,M,Milano,MI,1994
PH-455660E6,Silvio,Alboni,1975-08-26,M,Milano,MI,2002
PH-A069B0D8,Olga,Basso,1983-07-12,F,Bari,BA,2010
PH-AABA189F,Maura,Pagnotto,1988-08-14,F,Parma,PR,2006
PH-7522D0D6,Luchino,Surian,1984-02-01,M,Milano,MI,2012
PH-11935E19,Priscilla,Leoncavallo,1956-01-11,F,Monza,MB,1979
PH-8060660F,Melina,Fagotto,1958-04-08,F,Parma,PR,1978
PH-4DB9367E,Monica,Littizzetto,1989-03-11,F,Ravenna,RA,2010
PH-33416746,Livia,Gargallo,1955-08-17,F,Roma,RM,1973
PH-B3E1F775,Dionigi,Bernini,1971-04-19,M,Roma,RM,1996
PH-6DE75590,Vincentio,Ramazzotti,1961-12-19,M,Torino,TO,1985
PH-694C827F,Matilda,Veltroni,1966-12-26,F,Parma,PR,1991
PH-C3FDE96A,Amanda,Tedesco,1966-11-25,F,Milano,MI,1995
PH-7930137E,Mattia,Pertile,1998-08-13,M,Milano,MI,2020
PH-2427BFFC,Tina,Druso,1997-09-07,F,Palermo,PA,2015
PH-F361AE25,Marina,Casellati,1956-12-09,F,Milano,MI,1982
PH-0F457AA9,Ugolino,Sbarbaro,2002-12-19,M,Palermo,PA,2021
PH-28EA5B86,Greca,Alighieri,1997-07-21,F,Milano,MI,2018
PH-CBA0610F,Alessandra,Fracci,1977-03-04,F,Genova,GE,2004
PH-E5B43E1B,Nino,Callegaro,1995-04-23,M,Verona,VR,2020
PH-B854449B,Manuel,Opizzi,1973-09-07,M,Palermo,PA,1998
PH-DC1B588F,Giuliano,Faranda,1976-08-11,M,Catania,CT,1996
PH-A79AF7C2,Giuseppe,Ginesio,1985-11-04,M,Salerno,SA,2005
PH-77D12416,Graziano,Serao,1981-03-18,M,Milano,MI,2001
PH-AB3C2FFC,Massimo,Ostinelli,2001-03-12,M,Napoli,NA,2019
PH-01EC7CEE,Fiorino,Tarantino,1963-01-21,M,Bari,BA,1989
PH-C780598A,Pietro,Fracci,1979-03-02,M,Taranto,TA,2005
PH-09F675E3,Piero,Palladio,1993-06-11,M,Modena,MO,2014
PH-8B2918CF,Letizia,Piccio,1971-05-05,F,Milano,MI,2000
PH-C578900B,Hugo,Salvemini,1984-02-25,M,Milano,MI,2006
PH-F63F6FDB,Elena,Chechi,1989-09-13,F,Trieste,TS,2013
PH-C5C5377F,Gianmarco,Calgari,1996-06-14,M,Milano,MI,2023
PH-F7598D77,Greco,Gigli,1968-03-07,M,Palermo,PA,1995
PH-E4F7F0C4,Paoletta,Righi,1956-05-01,F,Brescia,BS,1984
PH-020891B1,Orazio,Ferrazzi,1958-07-28,M,Firenze,FI,1986
PH-EF0B2C6B,Concetta,Conte,1999-12-18,F,Roma,RM,2018
PH-F3FA6E97,Salvatore,Aloisio,2003-06-11,M,Genova,GE,2023
PH-B208857E,Federigo,Quasimodo,1991-05-20,M,Milano,MI,2012
PH-A43E5513,Telemaco,Chindamo,1978-07-03,M,Roma,RM,1997
PH-8065B5C6,Serafina,Traetta,1972-03-15,F,Bari,BA,1996
PH-B56B1626,Vittorio,Mennea,1969-06-26,M,Firenze,FI,1987
PH-F5DE6E99,Sergius,Mantegazza,1983-04-23,M,Bologna,BO,2001
PH-3A61B24C,Giorgio,Zanazzo,1994-12-23,M,Trieste,TS,2012
PH-913CFCD6,Pierina,Bellocchio,1990-05-11,F,Roma,RM,2010
PH-EDF1349C,Livia,Calarco,1980-04-10,F,Taranto,TA,2000
PH-7F8B71AB,Ettore,Bianchini,2001-06-10,M,Milano,MI,2022
PH-C4C17BF7,Giampiero,Grossi,1966-07-22,M,Taranto,TA,1992
PH-E91C5AC1,Salvi,Caffarelli,1962-10-15,M,Trieste,TS,1986
PH-2179BA06,Roberto,Monteverdi,1971-12-24,M,Salerno,SA,1995
PH-3C7A0F12,Gabriella,Onisto,1975-04-26,F,Parma,PR,2001
PH-8F87D1F0,Michelotto,Zaguri,1984-11-15,M,Roma,RM,2010
PH-F0D981C5,Paoletta,Gucci,1956-12-23,F,Brescia,BS,1980
PH-669CB835,Matteo,Antonucci,1973-07-18,M,Taranto,TA,1992
PH-08ECFFD5,Lucia,Cassarà,2003-06-09,F,Roma,RM,2021
PH-932B2CB0,Jolanda,Filangieri,1972-10-25,F,Torino,TO,1991
PH-9457F215,Federico,Lovato,1982-09-02,M,Palermo,PA,2007
PH-11051353,Michelangelo,Modiano,1990-09-01,M,Sassari,SS,2015
PH-DC972B39,Sylvia,Tonisto,1991-10-20,F,Palermo,PA,2009
PH-B16365D9,Sergius,Saffi,1967-02-09,M,Roma,RM,1995
PH-1F9B752A,Bernardo,Parri,1990-05-20,M,Napoli,NA,2017
PH-DC5D8222,Rosaria,Luciani,1983-04-17,F,Roma,RM,2010
PH-B9FE8463,Ronaldo,Collodi,1991-08-07,M,Milano,MI,2018
PH-E4E976FD,Dolores,Morellato,2002-07-28,F,Genova,GE,2020
PH-15E9D469,Lucrezia,Pirandello,1970-08-14,F,Firenze,FI,1996
PH-A4190F98,Antonietta,Botta,1958-02-10,F,Milano,MI,1981
PH-04BE87DF,Ernesto,Munari,1982-02-28,M,Bologna,BO,2001
PH-DDF1EB70,Gianluigi,Mazzini,1958-08-18,M,Milano,MI,1980
PH-46E71560,Luciano,Maderno,1997-09-03,M,Palermo,PA,2021
PH-F898AD01,Veronica,Interminei,1987-12-04,F,Napoli,NA,2012
PH-886DD2CE,Romina,Petralli,1958-10-04,F,Perugia,PG,1977
PH-A267F063,Greco,Russo,1972-05-17,M,Milano,MI,2001
PH-0D8D1D1C,Lauretta,Treccani,1985-07-23,F,Lecce,LE,2012
PH-E37A39BB,Roberto,Porcellato,1974-06-10,M,Napoli,NA,1995
PH-E707B235,Fabio,Falier,1973-12-13,M,Roma,RM,1995
PH-7450EB25,Alessio,Cavalcanti,1962-05-14,M,Roma,RM,1984
PH-003882FB,Vittoria,Gianvecchio,1982-06-02,F,Brescia,BS,2002
PH-1D529B6E,Giorgio,Bottaro,1972-03-28,M,Roma,RM,1994
PH-5A047D12,Giacobbe,Depero,1977-01-15,M,Napoli,NA,2003
PH-FC1108D1,Paride,Camilleri,1972-11-03,M,Roma,RM,2001
PH-121514AE,Berenice,Boccaccio,1978-07-21,F,Parma,PR,1999
PH-61883A16,Salvatore,Vespucci,1995-01-28,M,Napoli,NA,2016
PH-6D746B7E,Arnulfo,Aulenti,1963-03-05,M,Milano,MI,1992
PH-0D06149A,Livia,Trevisani,1981-04-22,F,Verona,VR,2005
PH-117ACCDA,Aurora,Cammarata,1987-07-27,F,Milano,MI,2016
PH-4F16E176,Gelsomina,Cremonesi,1989-04-16,F,Catania,CT,2013
PH-FB64A3F1,Calcedonio,Pellico,1971-05-19,M,Firenze,FI,1996
PH-7ECBF28B,Lodovico,Giacconi,1989-04-12,M,Firenze,FI,2014
PH-EECD98FF,Flora,Loredan,1979-08-01,F,Brescia,BS,1997
PH-0BC2153B,Maria,Ceci,1994-06-05,F,Torino,TO,2022
PH-59B682F3,Donatello,Troisi,1992-06-28,M,Torino,TO,2018
PH-835CB671,Donatella,Bacosi,2001-06-02,F,Firenze,FI,2023
PH-C88747CC,Amanda,Notarbartolo,1959-04-27,F,Trieste,TS,1981
PH-4F06CC26,Manuel,Simeoni,1986-07-26,M,Milano,MI,2010
PH-E388A91B,Ruggero,Veltroni,1980-09-21,M,Parma,PR,2000
PH-25FA3F97,Germana,Vespucci,1955-08-20,F,Roma,RM,1981
PH-8DB0C42F,Renzo,Chinnici,1986-01-27,M,Roma,RM,2005
PH-706C8E31,Valentina,Vattimo,1981-11-24,F,Parma,PR,2007
PH-C6C1425D,Federigo,Saracino,1987-10-03,M,Firenze,FI,2013
PH-2AE43BBD,Raffaellino,Trevisan,1960-04-19,M,Catania,CT,1988
PH-6BC702FD,Vittorio,Mastandrea,2001-05-07,M,Sassari,SS,2019
PH-8441B56C,Isabella,Sommaruga,1975-12-23,F,Modena,MO,2004
PH-F43B834C,Olga,Gentili,1992-03-27,F,Napoli,NA,2013
PH-21415D56,Barbara,Rossini,1971-06-09,F,Torino,TO,1993
PH-402C1D00,Livio,Ostinelli,1976-01-13,M,Taranto,TA,1994
PH-EB11F941,Lucia,Guinizzelli,1969-06-09,F,Palermo,PA,1992
PH-EE7281DF,Ermanno,Marconi,1971-01-04,M,Roma,RM,1990
PH-6828D9C0,Agostino,Abatantuono,1969-02-27,M,Napoli,NA,1987
PH-EB7A97FE,Valerio,Cianciolo,1999-10-03,M,Torino,TO,2023
PH-747AAB50,Matteo,Ludovisi,1970-04-06,M,Perugia,PG,1994
PH-553A48FB,Marta,Ughi,1988-12-02,F,Padova,PD,2010
PH-168872D6,Agnolo,Stucchi,1988-11-04,M,Cagliari,CA,2009
PH-3687FD57,Sandro,Manolesso,1992-02-02,M,Trieste,TS,2010
PH-1CD2E3A3,Agnolo,Ricci,1955-10-26,M,Padova,PD,1978
PH-FBDD60B2,Lamberto,Gianinazzi,1976-02-10,M,Napoli,NA,1998
PH-362BE508,Adriano,Vespa,1975-11-21,M,Reggio Emilia,RE,1996
PH-1FFAE248,Nico,Farnese,1972-07-16,M,Genova,GE,1994
PH-C8D3F621,Piergiorgio,Zamengo,1996-06-24,M,Lecce,LE,2023
PH-E6C5E88D,Marcella,Peruzzi,1974-12-09,F,Roma,RM,1998
PH-53EAC0BF,Flora,Dalla,1966-09-20,F,Roma,RM,1986
PH-7B91F925,Ottavio,Papetti,1978-08-19,M,Brescia,BS,1999
PH-1D8FF9E4,Fabia,Iadanza,1996-04-02,F,Bari,BA,2016
PH-596DCEE0,Bernardo,Querini,1988-12-10,M,Milano,MI,2012
PH-984E53D8,Gino,Traetta,1960-09-04,M,Roma,RM,1989
PH-44492FD1,Guarino,Lucarelli,1993-05-26,M,Firenze,FI,2011
PH-E489F4BA,Vito,Ioppi,2003-01-23,M,Padova,PD,2022
PH-513F3A66,Lucia,Farinelli,1966-07-14,F,Modena,MO,1989
PH-F02EB890,Antonia,Fagiani,1956-06-06,F,Genova,GE,1980
PH-B7B03BF8,Durante,Luzi,1992-06-12,M,Torino,TO,2010
